time,fcu_reaPFan_y,fcu_reaPHea_y,fcu_reaPCoo_y
29241990,5.75E-99,6.18E-48,0
29242020,2.32E-98,1.29E-47,0
29242050,7.97E-100,2.47E-48,0
29242080,4.47E-102,0,5.72E-50
29242110,3.79E-102,0,5.44E-50
29242140,8.97E-104,0,8.64E-51
29242170,1.59E-105,3.96E-51,0
29242200,5.93E-106,2.48E-51,0
29242230,9.18E-108,3.18E-52,0
29242260,4.24E-109,0,2.11E-53
29242290,8.92E-110,0,9.93E-54
29242320,8.14E-112,0,9.74E-55
29242350,9.64E-113,1.14E-54,0
29242380,1.29E-113,4.29E-55,0
29242410,5.63E-116,2.90E-56,0
29242440,1.97E-116,0,5.28E-57
29242470,1.78E-117,0,1.62E-57
29242500,2.16E-120,0,5.78E-59
29242530,3.73E-120,2.59E-58,0
29242560,2.36E-121,6.65E-59,0
29242590,8.52E-130,0,1.22E-63
29242620,6.64E-124,0,1.10E-60
29242650,2.95E-125,0,2.37E-61
29242680,4.91E-128,3.29E-62,0
29242710,1.12E-127,5.07E-62,0
29242740,3.47E-129,9.07E-63,0
29242770,2.89E-131,0,2.53E-64
29242800,1.81E-131,0,2.04E-64
29242830,4.92E-137,0,3.42E-67
29242860,7.51E-138,4.53E-67,0
29242890,2.80E-141,8.91E-69,0
29242920,9.11E-138,0,1.55E-67
29242950,3.61E-140,3.30E-68,0
29242980,4.28E-139,1.16E-67,0
29243010,9.95E-141,0,5.37E-69
29243040,1.30E-141,6.58E-69,0
29243070,1.59E-141,0,2.22E-69
29243100,2.25E-140,2.82E-68,0
29243130,1.90E-140,0,7.89E-69
29243160,2.03E-139,8.73E-68,0
29243190,1.61E-140,2.49E-68,0
29243220,7.13E-138,0,1.60E-67
29243250,9.79E-139,2.00E-67,0
29243280,1.35E-138,0,7.13E-68
29243310,2.51E-138,3.29E-67,0
29243340,4.33E-138,0,1.31E-67
29243370,3.73E-137,1.30E-66,0
29243400,7.45E-137,1.87E-66,0
29243430,7.79E-138,6.11E-67,0
29243460,6.77E-140,0,1.73E-68
29243490,4.58E-140,0,1.44E-68
29243520,4.83E-141,1.58E-68,0
29243550,2.06E-141,1.04E-68,0
29243580,1.65E-143,0,2.84E-70
29243610,3.41E-143,0,4.13E-70
29243640,1.43E-145,9.03E-71,0
29243670,7.65E-145,2.11E-70,0
29243700,1.22E-148,2.70E-72,0
29243730,3.80E-154,4.82E-75,0
29243760,6.16E-155,0,5.88E-76
29243790,3.52E-155,1.50E-75,0
29243820,6.25E-159,0,6.06E-78
29243850,6.67E-159,0,6.33E-78
29243880,3.72E-159,0,4.78E-78
29243910,8.25E-161,0,7.19E-79
29243940,4.35E-161,1.76E-78,0
29243970,3.56E-163,0,4.83E-80
29244000,5.96E-164,6.65E-80,0
29244030,9.28E-163,2.65E-79,0
29244060,1.05E-161,0,2.70E-79
29244090,1.46E-161,1.07E-78,0
29244120,2.43E-159,0,4.19E-78
29244150,8.85E-162,0,2.55E-79
29244180,1.53E-160,0,1.07E-78
29244210,3.96E-164,0,1.74E-80
29244240,2.29E-164,4.45E-80,0
29244270,2.88E-162,0,1.51E-79
29244300,7.40E-161,0,7.75E-79
29244330,2.97E-162,0,1.57E-79
29244360,1.79E-164,4.09E-80,0
29244390,4.77E-165,2.13E-80,0
29244420,4.86E-165,2.17E-80,0
29244450,1.74E-164,0,1.24E-80
29244480,9.86E-165,0,9.44E-81
29244510,9.64E-166,0,2.98E-81
29244540,1.49E-168,3.94E-82,0
29244570,3.09E-168,5.71E-82,0
29244600,5.03E-169,0,6.97E-83
29244630,1.95E-174,0,1.38E-85
29244660,1.41E-175,1.25E-85,0
29244690,2.96E-176,0,1.73E-86
29244720,5.73E-180,8.11E-88,0
29244750,3.52E-177,2.03E-86,0
29244780,7.83E-176,9.63E-86,0
29244810,9.32E-179,0,1.00E-87
29244840,1.53E-178,4.32E-87,0
29244870,1.42E-177,1.33E-86,0
29244900,7.59E-177,3.09E-86,0
29244930,1.19E-176,3.91E-86,0
29244960,2.13E-178,0,1.58E-87
29244990,5.25E-176,0,2.50E-86
29245020,7.55E-178,1.01E-86,0
29245050,4.91E-180,0,2.45E-88
29245080,8.38E-179,3.40E-87,0
29245110,4.41E-177,2.48E-86,0
29245140,3.40E-177,2.19E-86,0
29245170,1.53E-178,4.69E-87,0
29245200,1.54E-179,0,4.50E-88
29245230,6.95E-181,3.21E-88,0
29245260,2.91E-180,6.61E-88,0
29245290,1.61E-181,0,4.69E-89
29245320,2.16E-181,0,5.47E-89
29245350,2.01E-182,5.60E-89,0
29245380,1.00E-182,3.98E-89,0
29245410,2.97E-183,0,6.55E-90
29245440,4.57E-184,0,2.58E-90
29245470,3.12E-184,7.16E-90,0
29245500,1.37E-185,1.51E-90,0
29245530,2.82E-185,0,6.55E-91
29245560,1.22E-187,0,4.33E-92
29245590,2.28E-186,6.28E-91,0
29245620,8.59E-189,0,1.16E-92
29245650,1.64E-187,0,5.11E-92
29245680,5.82E-189,3.23E-92,0
29245710,1.04E-188,4.35E-92,0
29245740,1.15E-189,0,4.35E-93
29245770,5.71E-190,0,3.09E-93
29245800,1.52E-190,5.35E-93,0
29245830,2.54E-191,2.20E-93,0
29245860,1.63E-191,0,5.31E-94
29245890,7.81E-193,0,1.17E-94
29245920,1.50E-192,5.43E-94,0
29245950,8.12E-195,4.02E-95,0
29245980,1.21E-193,0,4.69E-95
29246010,3.58E-196,8.54E-96,0
29246040,8.78E-195,4.25E-95,0
29246070,2.89E-196,0,2.32E-96
29246100,5.62E-196,0,3.26E-96
29246130,5.88E-197,3.53E-96,0
29246160,2.44E-11,0,0.000685868
29246190,3.74E-05,0,0.090128863
29246220,0.000242532,0,0.243808209
29246250,0.000725689,0,0.432483419
29246280,0.001615291,0,0.648455261
29246310,0.003059657,0,0.898184632
29246340,0.00522639,0,1.209430792
29246370,0.00830198,0,1.627709911
29246400,0.012491525,0,2.204204902
29246430,0.018018786,0,2.980029371
29246460,0.025126462,0,3.982898699
29246490,0.034076438,0,5.228601898
29246520,0.045149274,0,6.727865477
29246550,0.058642989,0,8.490278623
29246580,0.074870931,0,10.52484914
29246610,0.094158255,0,12.83829866
29246640,0.116834968,0,15.43354733
29246670,0.143228535,0,18.30879762
29246700,0.17365313,0,21.45691872
29246730,0.208396777,0,24.86545335
29246760,0.247708092,0,28.51783041
29246790,0.291780409,0,32.39119016
29246820,0.340738286,0,36.45932423
29246850,0.39462531,0,40.69259205
29246880,0.453391433,0,45.05830476
29246910,0.5168915,0,49.52233671
29246940,0.58487643,0,54.04926552
29246970,0.657007321,0,58.6042407
29247000,0.732847309,0,63.15282524
29247030,0.811892295,0,67.66307342
29247060,0.89357564,0,72.1049363
29247090,0.97728963,0,76.45182671
29247120,1.062404257,0,80.68045925
29247150,1.148295244,0,84.77146388
29247180,1.234351609,0,88.70953633
29247210,1.319995647,0,92.482762
29247240,1.404705166,0,96.08431342
29247270,1.488017826,0,99.50866509
29247300,1.569542956,0,102.7559769
29247330,1.64894902,0,105.8275005
29247360,1.725999343,0,108.7283579
29247390,1.800523859,0,111.4655087
29247420,1.872420827,0,114.047564
29247450,1.941654527,0,116.4845331
29247480,2.0082485,0,118.7874678
29247510,2.072277518,0,120.9681141
29247540,2.133859319,0,123.0385858
29247570,2.193146481,0,125.011095
29247600,2.250318629,0,126.8977123
29247630,2.305575114,0,128.7101796
29247660,2.359128311,0,130.4597453
29247690,2.411197615,0,132.1570491
29247720,2.462004197,0,133.8120188
29247750,2.511766526,0,135.4338165
29247780,2.56069665,0,137.0307824
29247810,2.60899718,0,138.6104331
29247840,2.656858933,0,140.179433
29247870,2.704459168,0,141.7436411
29247900,2.751960341,0,143.3080849
29247930,2.799509321,0,144.8770646
29247960,2.847236997,0,146.45409
29247990,2.895258215,0,148.0420803
29248020,2.943671989,0,149.6431811
29248050,2.992561942,0,151.2591762
29248080,3.041996924,0,152.890977
29248110,3.092031774,0,154.5395776
29248140,3.142708191,0,156.2046469
29248170,3.194055746,0,157.8866366
29248200,3.246092723,0,159.5847845
29248230,3.298827244,0,161.2988108
29248260,3.352258381,0,163.02678
29248290,3.406377148,0,164.7692447
29248320,3.461167523,0,166.5232003
29248350,3.516607397,0,168.2882189
29248380,3.572669588,0,170.0614556
29248410,3.629322791,0,171.8435257
29248440,3.686532435,0,173.6319014
29248470,3.744261485,0,175.4267883
29248500,3.802471184,0,177.2242044
29248530,3.861121775,0,179.0239371
29248560,3.920173067,0,180.8236526
29248590,3.979585014,0,182.6236994
29248620,4.039318163,0,184.4205214
29248650,4.099333994,0,186.2160028
29248680,4.159595301,0,188.0091309
29248710,4.220066487,0,189.7955965
29248740,4.280713624,0,191.5772017
29248770,4.341504607,0,193.353233
29248800,4.402409148,0,195.1230591
29248830,4.46339867,0,196.8845021
29248860,4.524446039,0,198.6381229
29248890,4.585525066,0,200.3836533
29248920,4.646608866,0,202.1201297
29248950,4.70767019,0,203.8473095
29248980,4.768695762,0,205.5641872
29249010,4.829687412,0,207.2739495
29249040,4.890652178,0,208.9744601
29249070,4.951596705,0,210.6666518
29249100,5.012526941,0,212.3504129
29249130,5.073448863,0,214.027957
29249160,5.134368541,0,215.6998806
29249190,5.195291983,0,217.3651972
29249220,5.256225005,0,219.0243701
29249250,5.317173114,0,220.6778594
29249280,5.378141367,0,222.3259305
29249310,5.439134265,0,223.9687796
29249340,5.500155671,0,225.6065838
29249370,5.561208763,0,227.2394975
29249400,5.622295997,0,228.8676471
29249430,5.683419101,0,230.4911307
29249460,5.744579075,0,232.1100209
29249490,5.805776205,0,233.7243673
29249520,5.867010094,0,235.3341983
29249550,5.928279696,0,236.9395234
29249580,5.989583355,0,238.5403352
29249610,6.050918859,0,240.136612
29249640,6.112283488,0,241.728319
29249670,6.173674066,0,243.3154112
29249700,6.235087016,0,244.8978345
29249730,6.296518414,0,246.475528
29249760,6.357964039,0,248.0484252
29249790,6.419419424,0,249.6164557
29249820,6.480879902,0,251.1795464
29249850,6.542340647,0,252.7376224
29249880,6.603796719,0,254.2906083
29249910,6.665243093,0,255.838429
29249940,6.726674697,0,257.38101
29249970,6.788086437,0,258.9182786
29250000,6.849473222,0,260.4501637
29250030,6.910829991,0,261.9765966
29250060,6.972151774,0,263.497513
29250090,7.033433756,0,265.0128554
29250120,7.094671315,0,266.5225725
29250150,7.155860037,0,268.0266198
29250180,7.216995717,0,269.5249595
29250210,7.27807437,0,271.0175595
29250240,7.339092228,0,272.5043939
29250270,7.400045731,0,273.9854418
29250300,7.460931519,0,275.4606873
29250330,7.52174642,0,276.9301188
29250360,7.582487439,0,278.3937283
29250390,7.643151745,0,279.8515113
29250420,7.703736656,0,281.3034662
29250450,7.764239627,0,282.7495936
29250480,7.824658234,0,284.1898964
29250510,7.884990163,0,285.624379
29250540,7.945233193,0,287.0530469
29250570,8.005385189,0,288.4759069
29250600,8.065444086,0,289.8929662
29250630,8.125407877,0,291.3042326
29250660,8.185274611,0,292.7097139
29250690,8.245042377,0,294.1094184
29250720,8.304709299,0,295.5033537
29250750,8.364273529,0,296.8915278
29250780,8.423733242,0,298.2739478
29250810,8.483086631,0,299.6506211
29250840,8.542331903,0,301.021554
29250870,8.601467273,0,302.386753
29250900,8.660490968,0,303.7462232
29250930,8.71940122,0,305.0999708
29250960,8.778196264,0,306.4479997
29250990,8.836874344,0,307.7903147
29251020,8.895433703,0,309.1269198
29251050,8.953872592,0,310.4578185
29251080,9.012189264,0,311.7830141
29251110,9.070381978,0,313.1025097
29251140,9.128449,0,314.4163078
29251170,9.1863886,0,315.724411
29251200,9.244199057,0,317.0268216
29251230,9.301878659,0,318.3235418
29251260,9.359425702,0,319.6145736
29251290,9.416838495,0,320.899919
29251320,9.474115355,0,322.17958
29251350,9.531254614,0,323.4535584
29251380,9.588254617,0,324.7218562
29251410,9.645113722,0,325.9844752
29251440,9.701830301,0,327.2414174
29251470,9.758402743,0,328.4926848
29251500,9.814829452,0,329.7382795
29251530,9.871108848,0,330.9782036
29251560,9.927239366,0,332.2124593
29251590,9.983219461,0,333.4410489
29251620,10.0390476,0,334.6639747
29251650,10.09472227,0,335.8812393
29251680,10.15024198,0,337.0928451
29251710,10.20560524,0,338.2987948
29251740,10.2608106,0,339.4990911
29251770,10.3158566,0,340.6937367
29251800,10.37074181,0,341.8827344
29251830,10.42546479,0,343.066086
29251860,10.480024,0,344.2437891
29251890,10.53441768,0,345.4158351
29251920,10.58864383,0,346.582208
29251950,10.6427002,0,347.7428847
29251980,10.69658427,0,348.8978367
29252010,10.75029336,0,350.0470308
29252040,10.80382458,0,351.1904299
29252070,10.85717492,0,352.3279942
29252100,10.91034122,0,353.4596817
29252130,10.96332025,0,354.5854488
29252160,11.01610868,0,355.7052509
29252190,11.06870313,0,356.8190428
29252220,11.12110018,0,357.9267794
29252250,11.17329641,0,359.0284158
29252280,11.22528838,0,360.1239076
29252310,11.27707266,0,361.2132113
29252340,11.32864584,0,362.2962846
29252370,11.38000456,0,363.3730861
29252400,11.43114547,0,364.4435759
29252430,11.4820653,0,365.5077153
29252460,11.5327608,0,366.5654669
29252490,11.58322878,0,367.6167947
29252520,11.6334661,0,368.661664
29252550,11.68346969,0,369.7000412
29252580,11.73323651,0,370.7318937
29252610,11.78276357,0,371.7571901
29252640,11.83204794,0,372.7758997
29252670,11.8810867,0,373.7879924
29252700,11.92987698,0,374.7934386
29252730,11.97841594,0,375.792209
29252760,12.02670074,0,376.7842743
29252790,12.07472855,0,377.7696047
29252820,12.12249653,0,378.74817
29252850,12.1700018,0,379.7199391
29252880,12.21724147,0,380.684879
29252910,12.26421254,0,381.642955
29252940,12.31091195,0,382.5941294
29252970,12.35733648,0,383.5383606
29253000,12.40348271,0,384.4756017
29253030,12.44934697,0,385.4057982
29253060,12.49492518,0,386.3288852
29253090,12.54021266,0,387.2447811
29253120,12.58520376,0,388.1533777
29253150,12.62989101,0,389.0545122
29253180,12.67426172,0,389.947859
29253210,12.71831072,0,390.8334578
29253240,12.76204796,0,391.711725
29253270,12.80549068,0,392.5831649
29253300,12.84865458,0,393.4481959
29253330,12.89155168,0,394.3071252
29253360,12.9341914,0,395.1601791
29253390,12.97658143,0,396.0075299
29253420,13.01872802,0,396.8493079
29253450,13.06063606,0,397.6856092
29253480,13.10230923,0,398.5165002
29253510,13.14375009,0,399.3420223
29253540,13.18496025,0,400.1621957
29253570,13.22594045,0,400.977023
29253600,13.26669066,0,401.7864924
29253630,13.30721027,0,402.5905824
29253660,13.34749828,0,403.3892675
29253690,13.38755355,0,404.1825242
29253720,13.42737494,0,404.9703331
29253750,13.46696143,0,405.7526809
29253780,13.5063121,0,406.5295601
29253810,13.54542622,0,407.3009685
29253840,13.58430317,0,408.0669091
29253870,13.62294253,0,408.8273893
29253900,13.66134401,0,409.5824208
29253930,13.69950749,0,410.3320188
29253960,13.73743297,0,411.0762016
29253990,13.77512057,0,411.8149901
29254020,13.81257053,0,412.5484071
29254050,13.84978318,0,413.2764771
29254080,13.88675892,0,413.9992255
29254110,13.9234982,0,414.7166787
29254140,13.96000153,0,415.428863
29254170,13.99626943,0,416.1358049
29254200,14.03230244,0,416.8375304
29254230,14.06810111,0,417.534065
29254260,14.10366597,0,418.2254336
29254290,14.13899752,0,418.9116598
29254320,14.17409626,0,419.5927666
29254350,14.2089636,0,420.2688098
29254380,14.24360248,0,420.9398825
29254410,14.27801597,0,421.6060638
29254440,14.31220577,0,422.2673898
29254470,14.34617204,0,422.9238612
29254500,14.3799142,0,423.5754649
29254530,14.41343153,0,424.2221873
29254560,14.44672336,0,424.8640194
29254590,14.47978911,0,425.5009554
29254620,14.51262822,0,426.1329915
29254650,14.54524013,0,426.7601245
29254680,14.57762426,0,427.3823516
29254710,14.60978003,0,427.9996707
29254740,14.64170687,0,428.6120797
29254770,14.6734042,0,429.2195771
29254800,14.70487148,0,429.8221626
29254830,14.73610822,0,430.4198371
29254860,14.76711397,0,431.0126032
29254890,14.79788836,0,431.6004647
29254920,14.82843107,0,432.1834265
29254950,14.85874179,0,432.7614941
29254980,14.88882027,0,433.3346732
29255010,14.91866624,0,433.9029695
29255040,14.94827944,0,434.4663882
29255070,14.9776596,0,435.0249341
29255100,15.00680642,0,435.5786112
29255130,15.03571959,0,436.1274223
29255160,15.06439873,0,436.6713693
29255190,15.09284343,0,437.2104524
29255220,15.12105321,0,437.7446707
29255250,15.14902752,0,438.2740211
29255280,15.17676575,0,438.7984992
29255310,15.20426719,0,439.3180982
29255340,15.23153106,0,439.8328095
29255370,15.25855645,0,440.3426222
29255400,15.28534238,0,440.8475231
29255430,15.31188767,0,441.3474941
29255460,15.33819077,0,441.8425066
29255490,15.36424951,0,442.332517
29255520,15.39006103,0,442.8174642
29255550,15.4156217,0,443.2972709
29255580,15.4409272,0,443.7718451
29255610,15.46597258,0,444.241082
29255640,15.49075231,0,444.7048657
29255670,15.51526025,0,445.1630689
29255700,15.53948974,0,445.615554
29255730,15.56343348,0,446.0621713
29255760,15.58708352,0,446.5027573
29255790,15.61043103,0,446.9371289
29255820,15.63346588,0,447.3650715
29255850,15.6561752,0,447.786295
29255880,15.6785444,0,448.2004926
29255910,15.70057036,0,448.6077676
29255940,15.72226177,0,449.0084278
29255970,15.74362933,0,449.40276
29256000,15.76468023,0,449.7909496
29256030,15.78541846,0,450.1730956
29256060,15.80584599,0,450.5492409
29256090,15.82596337,0,450.9193895
29256120,15.84576983,0,451.2835147
29256150,15.86526344,0,451.6415641
29256180,15.88444127,0,451.9934642
29256210,15.90329947,0,452.3391239
29256240,15.92183342,0,452.6784377
29256270,15.94003786,0,453.0112886
29256300,15.95790696,0,453.3375513
29256330,15.97543444,0,453.6570941
29256360,15.99261371,0,453.9697809
29256390,16.00943788,0,454.2754736
29256420,16.02589991,0,454.5740327
29256450,16.04199263,0,454.8653193
29256480,16.05770882,0,455.1491956
29256510,16.07304126,0,455.4255257
29256540,16.08798277,0,455.6941768
29256570,16.10252625,0,455.9550189
29256600,16.11666471,0,456.2079255
29256630,16.13039125,0,456.4527739
29256660,16.14369917,0,456.6894448
29256690,16.15658188,0,456.9178232
29256720,16.16903296,0,457.1377974
29256750,16.18104618,0,457.3492595
29256780,16.19261545,0,457.5521051
29256810,16.20373485,0,457.7462331
29256840,16.21439864,0,457.9315452
29256870,16.22460118,0,458.107946
29256900,16.23433702,0,458.2753424
29256930,16.24360079,0,458.433643
29256960,16.25238722,0,458.5827576
29256990,16.26069113,0,458.7225964
29257020,16.26850731,0,458.8530689
29257050,16.27583052,0,458.9740818
29257080,16.28265537,0,459.0855368
29257110,16.28897612,0,459.1873258
29257140,16.29478638,0,459.2793225
29257170,16.30007839,0,459.3613621
29257200,16.30483993,0,459.4331467
29257230,16.30905646,0,459.4943699
29257260,16.31271486,0,459.5447809
29257290,16.31580164,0,459.584088
29257320,16.31830083,0,459.6119468
29257350,16.32019507,0,459.6279991
29257380,16.32146756,0,459.6319141
29257410,16.32210316,0,459.6234083
29257440,16.32208873,0,459.6022512
29257470,16.32141326,0,459.5682647
29257500,16.32006792,0,459.5213207
29257530,16.31804603,0,459.4613384
29257560,16.31533293,0,459.387834
29257590,16.31170595,0,459.2930708
29257620,16.30662505,0,459.1647331
29257650,16.30001326,0,459.0040103
29257680,16.29201866,0,458.8154847
29257710,16.28275099,0,458.6023904
29257740,16.272329,0,458.3679141
29257770,16.2608382,0,458.1141769
29257800,16.24836279,0,457.8431602
29257830,16.23497764,0,457.5565409
29257860,16.22075973,0,457.2559858
29257890,16.20578908,0,456.9431432
29257920,16.1901362,0,456.6193858
29257950,16.17386361,0,456.2858627
29257980,16.15702564,0,455.9435166
29258010,16.13966977,0,455.5931293
29258040,16.12183732,0,455.2353472
29258070,16.10356421,0,454.8707051
29258100,16.08488151,0,454.4996434
29258130,16.06581611,0,454.1225254
29258160,16.04639131,0,453.7396537
29258190,16.02662749,0,453.3512859
29258220,16.00654279,0,452.9576502
29258250,15.98615383,0,452.5589616
29258280,15.96547642,0,452.1554377
29258310,15.94452635,0,451.747316
29258340,15.92332018,0,451.3348703
29258370,15.90187657,0,450.9184439
29258400,15.88021773,0,450.4984838
29258430,15.85837194,0,450.0756033
29258460,15.83637846,0,449.6507188
29258490,15.81430439,0,449.2255567
29258520,15.7922121,0,448.8012667
29258550,15.77006137,0,448.3757445
29258580,15.74772512,0,447.9455023
29258610,15.72506912,0,447.5073824
29258640,15.7019893,0,447.0590758
29258670,15.67840711,0,446.5989508
29258700,15.65425954,0,446.1258157
29258730,15.62949559,0,445.6387944
29258760,15.60407521,0,445.1372683
29258790,15.57796834,0,444.6208379
29258820,15.55115383,0,444.0892895
