time,fcu_reaPFan_y,fcu_reaPHea_y,fcu_reaPCoo_y,fcu_reaPHea_y,con_oveTSetHea_u,con_oveTSetCoo_u,zon_reaTRooAir_y
29241270,8.815265770938034e-19,3.294695429498426e-08,0.0,3.294695429498426e-08,294.15,297.15,294.38888887686016
29241300,4.039143861894745e-21,2.3494976852665016e-09,0.0,2.3494976852665016e-09,294.15,297.15,294.40031711349576
29241330,4.1576076651945367e-23,0.0,7.527435252974172e-11,0.0,294.15,297.15,294.4122622580557
29241360,2.3385294902878596e-24,0.0,1.8773916129145036e-11,0.0,294.15,297.15,294.4246882440188
29241390,1.5722139184396136e-26,0.0,1.6171180102204584e-12,0.0,294.15,297.15,294.43756156351094
29241420,4.452937224142286e-23,3.010282730907927e-10,0.0,3.010282730907927e-10,294.15,297.15,294.45085105417667
29241450,4.7486120392197984e-21,0.0,9.77479734798306e-10,0.0,294.15,297.15,294.46452775246223
29241480,3.363453397067862e-20,9.078325932023333e-09,0.0,9.078325932023333e-09,294.15,297.15,294.4785647108113
29241510,3.156057026914344e-22,9.19567039295771e-10,0.0,9.19567039295771e-10,294.15,297.15,294.4929368916063
29241540,3.4187495587392185e-22,9.99614807770844e-10,0.0,9.99614807770844e-10,294.15,297.15,294.50762100401425
29241570,2.27268042420829e-22,0.0,2.550783293155068e-10,0.0,294.15,297.15,294.5225953913836
29241600,2.704890457749638e-23,3.0566573719101617e-10,0.0,3.0566573719101617e-10,294.15,297.15,294.5378399105991
29241630,1.2681641913451693e-23,2.1785319828871586e-10,0.0,2.1785319828871586e-10,294.15,297.15,294.55333583462277
29241660,9.479327404294273e-21,0.0,1.857882469705543e-09,0.0,294.15,297.15,294.56906574127464
29241690,8.71899345692902e-22,1.950807700244241e-09,0.0,1.950807700244241e-09,294.15,297.15,294.5850134290313
29241720,6.107097336543246e-21,5.3570622750771e-09,0.0,5.3570622750771e-09,294.15,297.15,294.60116382612335
29241750,1.8409585977491889e-22,0.0,2.8923419236825624e-10,0.0,294.15,297.15,294.617502916148
29241780,5.14167234462434e-22,1.6685496591062203e-09,0.0,1.6685496591062203e-09,294.15,297.15,294.63401767931737
29241810,5.239369827657494e-25,5.5106759662448066e-11,0.0,5.5106759662448066e-11,294.15,297.15,294.6506959910471
29241840,6.658545541757394e-24,0.0,6.092095549511531e-11,0.0,294.15,297.15,294.6675264962293
29241870,1.5431884408108645e-26,1.0096752073223073e-11,0.0,1.0096752073223073e-11,294.15,297.15,294.6844987395001
29241900,1.6822992567287763e-29,0.0,1.0320511806755342e-13,0.0,294.15,297.15,294.70160292847225
29241930,3.521211181100183e-29,0.0,1.539589016994458e-13,0.0,294.15,297.15,294.7188299726796
29241960,1.567022905618078e-29,3.5273639950737796e-13,0.0,3.5273639950737796e-13,294.15,297.15,294.7361714008651
29241990,7.439659421049211e-30,0.0,7.506956639327524e-14,0.0,294.15,297.15,294.75361933566336
29242020,5.480847258085665e-30,2.2097033408145633e-13,0.0,2.2097033408145633e-13,294.15,297.15,294.7711664320544
29242050,1.3270685707058635e-29,0.0,1.0605329027842937e-13,0.0,294.15,297.15,294.7888058675138
29242080,8.309434691588688e-30,2.8740960386456566e-13,0.0,2.8740960386456566e-13,294.15,297.15,294.80653126302826
29242110,3.4469256935353507e-28,0.0,5.702116034772009e-13,0.0,294.15,297.15,294.8243367242371
29242140,2.185572877597096e-27,4.911328667078337e-12,0.0,4.911328667078337e-12,294.15,297.15,294.8422166791882
29242170,1.928345892408686e-27,4.731190620661671e-12,0.0,4.731190620661671e-12,294.15,297.15,294.8601660572202
29242200,1.617483272036398e-28,1.4044718379302886e-12,0.0,1.4044718379302886e-12,294.15,297.15,294.87818005267053
29242230,1.4537162262339188e-30,0.0,4.091965038173521e-14,0.0,294.15,297.15,294.8962541700784
29242260,6.285366379421661e-31,0.0,2.7549027945947498e-14,0.0,294.15,297.15,294.9143842354869
29242290,1.3250786952109487e-31,4.314881696900007e-14,0.0,4.314881696900007e-14,294.15,297.15,294.9325663662733
29242320,3.4178572354527246e-32,2.2415101063055317e-14,0.0,2.2415101063055317e-14,294.15,297.15,294.9507969443361
29242350,6.543733456160441e-34,0.0,9.512800689576319e-16,0.0,294.15,297.15,294.96907259482373
29242380,5.220600727890838e-34,0.0,8.682975648986726e-16,0.0,294.15,297.15,294.98739016849225
29242410,1.004340510365471e-35,4.100618679929438e-16,0.0,4.100618679929438e-16,294.15,297.15,295.00574672599413
29242440,1.1961489487798816e-35,4.569187790056027e-16,0.0,4.569187790056027e-16,294.15,297.15,295.02413952331915
29242470,4.3871616862618346e-38,0.0,8.472643438932997e-18,0.0,294.15,297.15,295.04256599801226
29242500,2.1788159679914183e-37,0.0,1.926304379349047e-17,0.0,294.15,297.15,295.0610237561128
29242530,7.853019408104186e-41,1.2431773295255528e-18,0.0,1.2431773295255528e-18,294.15,297.15,295.0795105600425
29242560,4.153448690467715e-39,9.216794617542813e-18,0.0,9.216794617542813e-18,294.15,297.15,295.09802431751353
29242590,4.0553710111837545e-42,2.934919513164286e-19,0.0,2.934919513164286e-19,294.15,297.15,295.1165630713479
29242620,7.417913583824156e-41,0.0,3.8361731722294274e-19,0.0,294.15,297.15,295.1351249900656
29242650,4.371139299760702e-43,0.0,2.998916798916849e-20,0.0,294.15,297.15,295.1537083591364
29242680,1.3064567862648006e-42,1.7593911471841226e-19,0.0,1.7593911471841226e-19,294.15,297.15,295.1723115728326
29242710,2.0213717523550686e-44,2.22725907485217e-20,0.0,2.22725907485217e-20,294.15,297.15,295.1909331266422
29242740,2.223875929087464e-44,0.0,7.130581273575841e-21,0.0,294.15,297.15,295.20957161020976
29242770,6.721735386414449e-46,0.0,1.260907479337062e-21,0.0,294.15,297.15,295.22822570069354
29242800,3.6948346985952014e-46,3.1686017002756154e-21,0.0,3.1686017002756154e-21,294.15,297.15,295.2468941568597
29242830,1.9125660643911254e-47,7.328367011985536e-22,0.0,7.328367011985536e-22,294.15,297.15,295.26557626694057
29242860,5.961670343927905e-48,0.0,1.2474324837570424e-22,0.0,294.15,297.15,295.28427210038166
29242890,4.9278178734976515e-49,0.0,3.643855644953094e-23,0.0,294.15,297.15,295.30298210496886
29242920,9.337535999744902e-50,5.370580506063001e-23,0.0,5.370580506063001e-23,294.15,297.15,295.32170680185135
29242950,1.1902750473577423e-50,1.9472269769260088e-23,0.0,1.9472269769260088e-23,294.15,297.15,295.3404466645319
29242980,1.4117109903329562e-51,0.0,2.042554321888618e-24,0.0,294.15,297.15,295.359202097726
29243010,2.745371557392238e-52,0.0,9.14302224209853e-25,0.0,294.15,297.15,295.3779734462584
29243040,2.0434845102102723e-53,8.438147756438366e-25,0.0,8.438147756438366e-25,294.15,297.15,295.39676100481114
29243070,6.123080423239661e-54,4.686491479098432e-25,0.0,4.686491479098432e-25,294.15,297.15,295.41556502274005
29243100,2.7890553734423307e-55,0.0,3.043860455131859e-26,0.0,294.15,297.15,295.43438570565024
29243130,1.3312360562355198e-55,0.0,2.1327947605511407e-26,0.0,294.15,297.15,295.4532232158732
29243160,3.491585030152077e-57,1.1674888453899332e-26,0.0,1.1674888453899332e-26,294.15,297.15,295.47207767289956
29243190,2.8368155751962985e-57,1.0668818101115708e-26,0.0,1.0668818101115708e-26,294.15,297.15,295.49094915403543
29243220,3.7926158803873774e-59,0.0,3.75120865464393e-28,0.0,294.15,297.15,295.509837695252
29243250,5.945226831713068e-59,0.0,4.759796627714664e-28,0.0,294.15,297.15,295.52874329215126
29243280,3.125858634477668e-61,1.1657211133281664e-28,0.0,1.1657211133281664e-28,294.15,297.15,295.5476659009985
29243310,1.2275594918826098e-60,2.340372508351169e-28,0.0,2.340372508351169e-28,294.15,297.15,295.5666054397964
29243340,1.1901729129874255e-63,0.0,2.214482489803968e-30,0.0,294.15,297.15,295.5855617893901
29243370,2.4981969674219242e-62,0.0,1.0275267651256863e-29,0.0,294.15,297.15,295.60453479459613
29243400,2.3517598181389822e-66,0.0,1.009533949812602e-31,0.0,294.15,297.15,295.62352426534665
29243430,5.006836640997404e-64,4.971223002916819e-30,0.0,4.971223002916819e-30,294.15,297.15,295.64252997784376
29243460,1.3081168651553417e-66,2.5722811239165785e-31,0.0,2.5722811239165785e-31,294.15,297.15,295.6615516757166
29243490,9.862777555216169e-66,0.0,2.1446994803687805e-31,0.0,294.15,297.15,295.6805890711759
29243520,8.757121408561583e-68,0.0,2.0452017980283017e-32,0.0,294.15,297.15,295.6996418461601
29243550,1.903654493045979e-67,1.0170834082593407e-31,0.0,1.0170834082593407e-31,294.15,297.15,295.71870965347
29243580,3.749532064869471e-69,1.4441765216386416e-32,0.0,1.4441765216386416e-32,294.15,297.15,295.7377921178877
29243610,3.58464140680527e-69,0.0,4.285360219427472e-33,0.0,294.15,297.15,295.75688883727537
29243640,1.3093872277474896e-70,0.0,8.284255162217696e-34,0.0,294.15,297.15,295.7759993836534
29243670,6.546749586223953e-71,1.97474314107213e-33,0.0,1.97474314107213e-33,294.15,297.15,295.79512330425393
29243700,4.0552951084666557e-72,4.96997665000358e-34,0.0,4.96997665000358e-34,294.15,297.15,295.814260122548
29243730,1.1504340573303702e-72,0.0,8.029480993487532e-35,0.0,294.15,297.15,295.833409339246
29243760,1.1571772547188841e-73,0.0,2.574522628105715e-35,0.0,294.15,297.15,295.852570433269
29243790,1.9233458009862186e-74,3.536659858039453e-35,0.0,3.536659858039453e-35,294.15,297.15,295.8717428626904
29243820,3.103667901500029e-75,1.4359563122788867e-35,0.0,1.4359563122788867e-35,294.15,297.15,295.89092606564725
29243850,3.007845562592876e-76,0.0,1.3553219435155027e-36,0.0,294.15,297.15,295.91011946122137
29243880,7.913189998289875e-77,0.0,7.024769743441089e-37,0.0,294.15,297.15,295.9293224502889
29243910,4.279360657223758e-78,5.5019761591443716e-37,0.0,5.5019761591443716e-37,294.15,297.15,295.94853441633916
29243940,1.930563232063087e-78,3.733524090546615e-37,0.0,3.733524090546615e-37,294.15,297.15,295.9677547262626
29243970,5.25931933458257e-80,0.0,1.8675185770426292e-38,0.0,294.15,297.15,295.98698273110807
29244000,4.523695661605879e-80,0.0,1.7494594397416576e-38,0.0,294.15,297.15,296.0062177668095
29244030,4.963764036594594e-82,6.169562253847868e-39,0.0,6.169562253847868e-39,294.15,297.15,296.0254591548833
29244060,1.0199381801319551e-81,8.931103526881896e-39,0.0,8.931103526881896e-39,294.15,297.15,296.04470620309587
29244090,2.4264573367636974e-84,0.0,1.3196308654016393e-40,0.0,294.15,297.15,296.0639582061023
29244120,2.2135671107749343e-83,0.0,4.024362739755139e-40,0.0,294.15,297.15,296.08321444605764
29244150,5.830814266322559e-88,0.0,2.0852524273878102e-42,0.0,294.15,297.15,296.1024741931999
29244180,4.6202393254305216e-85,1.9751839012496724e-40,0.0,1.9751839012496724e-40,294.15,297.15,296.1217367064071
29244210,1.6080435508366556e-87,1.1762147404509347e-41,0.0,1.1762147404509347e-41,294.15,297.15,296.1410012337282
29244240,9.254000792013566e-87,0.0,8.543712827188692e-42,0.0,294.15,297.15,296.1602670128887
29244270,1.2219867590336417e-88,0.0,9.908299212924581e-43,0.0,294.15,297.15,296.1795332717723
29244300,1.7718720365993767e-88,4.0133443126967954e-42,0.0,4.0133443126967954e-42,294.15,297.15,296.19879922887895
29244330,5.451785127949184e-90,7.103419169122418e-43,0.0,7.103419169122418e-43,294.15,297.15,296.21806409376023
29244360,3.223728721984648e-90,0.0,1.653366545148685e-43,0.0,294.15,297.15,296.2373270674328
29244390,1.918606499397951e-91,0.0,4.0692716256106037e-44,0.0,294.15,297.15,296.25658734277107
29244420,5.521073714160352e-92,7.340266436898108e-44,0.0,7.340266436898108e-44,294.15,297.15,296.27584410487935
29244450,5.865359894116615e-93,2.413288338111667e-44,0.0,2.413288338111667e-44,294.15,297.15,296.29509653144464
29244480,8.767091882842119e-94,0.0,2.8231728599162755e-45,0.0,294.15,297.15,296.3143437930706
29244510,1.6264232166150635e-94,0.0,1.2263606766500132e-45,0.0,294.15,297.15,296.33358505359394
29244540,1.257726158127385e-95,1.1463852936553456e-45,0.0,1.1463852936553456e-45,294.15,297.15,296.35281947038317
29244570,4.184316880336591e-96,6.667657731595264e-46,0.0,6.667657731595264e-46,294.15,297.15,296.37204619463085
29244600,1.55137941176133e-97,0.0,3.8835709024989757e-47,0.0,294.15,297.15,296.39126437159575
29244630,1.0116336882305776e-97,0.0,3.1618462006639195e-47,0.0,294.15,297.15,296.4104731417127
29244660,1.4690892707994792e-99,1.2804308545026486e-47,0.0,1.2804308545026486e-47,294.15,297.15,296.4296716426393
29244690,2.3153466887495425e-99,1.6204362819465313e-47,0.0,1.6204362819465313e-47,294.15,297.15,296.4488590109123
29244720,7.337976794079773e-102,0.0,2.758629466489355e-49,0.0,294.15,297.15,296.4680343826063
29244750,5.0358917244932236e-101,0.0,7.284032504050273e-49,0.0,294.15,297.15,296.48719689323866
29244780,7.760919163393877e-106,0.0,2.881957572963694e-51,0.0,294.15,297.15,296.50634567739417
29244810,1.0422002653448827e-102,3.5477405849522485e-49,0.0,3.5477405849522485e-49,294.15,297.15,296.52547986836794
29244840,4.1647653645382254e-105,2.2599956414460186e-50,0.0,2.2599956414460186e-50,294.15,297.15,296.54459859791615
29244870,2.0501305306113157e-104,0.0,1.5157594943044577e-50,0.0,294.15,297.15,296.5637009960965
29244900,3.177162659742268e-106,0.0,1.901233422738706e-51,0.0,294.15,297.15,296.5827861911573
29244930,3.8195875060394054e-106,7.000828093787175e-51,0.0,7.000828093787175e-51,294.15,297.15,296.60185330944955
29244960,1.395225084441933e-107,1.3479721004090242e-51,0.0,1.3479721004090242e-51,294.15,297.15,296.6209014753503
29244990,6.6939200242178225e-108,0.0,2.8216882983186515e-52,0.0,294.15,297.15,296.63992981119486
29245020,4.800135220758795e-109,0.0,7.611245778363095e-53,0.0,294.15,297.15,296.65893743721693
29245050,1.0904983892824947e-109,1.218013982778288e-52,0.0,1.218013982778288e-52,294.15,297.15,296.6779234714972
29245080,1.4288448617313062e-110,4.440545892876534e-53,0.0,4.440545892876534e-53,294.15,297.15,296.69688702991795
29245110,1.6176783061346635e-111,0.0,4.5142703682563145e-54,0.0,294.15,297.15,296.7158272261244
29245140,3.84616946438711e-112,0.0,2.216688754353253e-54,0.0,294.15,297.15,296.7347431714904
29245170,2.1027640201932974e-113,1.7397483624237456e-54,0.0,1.7397483624237456e-54,294.15,297.15,296.75363397508784
29245200,9.57968595942468e-114,1.182393046123267e-54,0.0,1.182393046123267e-54,294.15,297.15,296.77249874365964
29245230,2.2058070310881424e-115,0.0,5.419506169982011e-56,0.0,294.15,297.15,296.79133658159486
29245260,2.2361995319035774e-115,0.0,5.493806563567274e-56,0.0,294.15,297.15,296.8101465909058
29245290,1.480680737306724e-117,1.500180732077487e-56,0.0,1.500180732077487e-56,294.15,297.15,296.8289278712059
29245320,4.926978307054795e-117,2.7548209570815087e-56,0.0,2.7548209570815087e-56,294.15,297.15,296.8476795196894
29245350,1.4760811512514009e-120,0.0,1.4399386527637316e-58,0.0,294.15,297.15,296.8664006311102
29245380,1.0280194303437558e-118,0.0,1.209563603528833e-57,0.0,294.15,297.15,296.88509029776134
29245410,2.0175683445346984e-121,0.0,5.393319995686003e-59,0.0,294.15,297.15,296.9037476094539
29245440,2.031999411143546e-120,5.742112059739604e-58,0.0,5.742112059739604e-58,294.15,297.15,296.9223716534949
29245470,2.3169752676194523e-122,6.170706831915896e-59,0.0,6.170706831915896e-59,294.15,297.15,296.94096151466437
29245500,3.7953040861699857e-122,0.0,2.3842872707378796e-59,0.0,294.15,297.15,296.9595162751911
29245530,1.1448624776428009e-123,0.0,4.167038004112037e-60,0.0,294.15,297.15,296.97803501472646
29245560,6.658323667416276e-124,1.065867929974609e-59,0.0,1.065867929974609e-59,294.15,297.15,296.99651681031673
29245590,4.1493242886107586e-125,2.6771771959606297e-60,0.0,2.6771771959606297e-60,294.15,297.15,297.0149607363736
29245620,1.085152267287116e-125,0.0,4.132366063851706e-61,0.0,294.15,297.15,297.03336586464195
29245650,1.2682292606370984e-126,0.0,1.4212568127347202e-61,0.0,294.15,297.15,297.0517312641659
29245680,1.6110867755407578e-127,1.698669026115989e-61,0.0,1.698669026115989e-61,294.15,297.15,297.07005600125234
29245710,3.461042923389579e-128,7.920024176038028e-62,0.0,7.920024176038028e-62,294.15,297.15,297.0883391394317
29245740,2.1005696240140313e-129,0.0,5.887942002564028e-63,0.0,294.15,297.15,297.1065796833966
29245770,8.676117346921846e-130,0.0,3.806145184433776e-63,0.0,294.15,297.15,297.1247750689952
29245800,8.307834403536806e-14,0.0,3.7460269491500374e-05,0.0,294.15,297.15,297.1429212346517
29245830,3.6342964824717765e-05,0.0,0.03551118219909817,0.0,294.15,297.15,297.1610013957357
29245860,0.000246057459018002,0.0,0.11723458155428258,0.0,294.15,297.15,297.1790274161244
29245890,0.0007455048248792425,0.0,0.24643523351105318,0.0,294.15,297.15,297.19696351971123
29245920,0.00166995284445831,0.0,0.433627418261449,0.0,294.15,297.15,297.21477761948313
29245950,0.0031759317303729573,0.0,0.69559609990338,0.0,294.15,297.15,297.2324283937925
29245980,0.005440711012527892,0.0,1.057731447813059,0.0,294.15,297.15,297.24986502125955
29246010,0.00866189705557088,0.0,1.5524324330744497,0.0,294.15,297.15,297.2670267204702
29246040,0.0130577646104632,0.0,2.2137905140291068,0.0,294.15,297.15,297.283845461378
29246070,0.018866619179831137,0.0,3.0725919592126507,0.0,294.15,297.15,297.3002418519827
