time,reaQFloHea_y,reaQHeaPumCon_y,reaQHeaPumEva_y
1499190,0.0,-7.424745591126468e-12,0.0
1499220,0.0,-7.424745591126468e-12,0.0
1499250,0.0,-7.424745591126468e-12,0.0
1499280,0.0,-7.424745591126468e-12,0.0
1499310,0.0,-7.424745591126468e-12,0.0
1499340,0.0,-7.424745591126468e-12,0.0
1499370,0.0,-7.424745591126468e-12,0.0
1499400,0.0,-7.424745591126468e-12,0.0
1499430,0.0,-7.424745591126468e-12,0.0
1499460,0.0,-7.424745591126468e-12,0.0
1499490,0.0,-7.424745591126468e-12,0.0
1499520,0.0,-7.424745591126468e-12,0.0
1499550,0.0,-7.424745591126468e-12,0.0
1499580,0.0,-7.424745591126468e-12,0.0
1499610,0.0,-7.424745591126468e-12,0.0
1499640,0.0,-7.424745591126468e-12,0.0
1499670,0.0,-7.424745591126468e-12,0.0
1499700,0.0,-7.424745591126468e-12,0.0
1499730,0.0,-7.424745591126468e-12,0.0
1499760,0.0,-7.424745591126468e-12,0.0
1499790,0.0,-7.424745591126468e-12,0.0
1499820,0.0,-7.424745591126468e-12,0.0
1499850,0.0,-7.424745591126468e-12,0.0
1499880,0.0,-7.424745591126468e-12,0.0
1499910,0.0,-7.424745591126468e-12,0.0
1499940,0.0,-7.424745591126468e-12,0.0
1499970,0.0,-7.424745591126468e-12,0.0
1500000,0.0,-7.424745591126468e-12,0.0
1500030,0.0,-7.424745591126468e-12,0.0
1500060,0.0,-7.424745591126468e-12,0.0
1500090,0.0,-7.424745591126468e-12,0.0
1500120,0.0,-7.424745591126468e-12,0.0
1500150,0.0,-7.424745591126468e-12,0.0
1500180,0.0,-7.424745591126468e-12,0.0
1500210,0.0,-7.424745591126468e-12,0.0
1500240,0.0,-7.424745591126468e-12,0.0
1500270,0.0,-7.424745591126468e-12,0.0
1500300,0.0,-7.424745591126468e-12,0.0
1500330,0.0,-7.424745591126468e-12,0.0
1500360,0.0,-7.424745591126468e-12,0.0
1500390,0.0,-7.424745591126468e-12,0.0
1500420,0.0,-7.424745591126468e-12,0.0
1500450,0.0,-7.424745591126468e-12,0.0
1500480,0.0,-7.424745591126468e-12,0.0
1500510,0.0,-7.424745591126468e-12,0.0
1500540,0.0,-7.424745591126468e-12,0.0
1500570,0.0,-7.424745591126468e-12,0.0
1500600,0.0,-7.424745591126468e-12,0.0
1500630,0.0,-7.424745591126468e-12,0.0
1500660,0.0,-7.424745591126468e-12,0.0
1500690,0.0,-7.424745591126468e-12,0.0
1500720,0.0,-7.424745591126468e-12,0.0
1500750,0.0,-7.424745591126468e-12,0.0
1500780,0.0,-7.424745591126468e-12,0.0
1500810,0.0,-7.424745591126468e-12,0.0
1500840,0.0,-7.424745591126468e-12,0.0
1500870,0.0,-7.424745591126468e-12,0.0
1500900,0.0,-7.424745591126468e-12,0.0
1500930,0.0,-7.424745591126468e-12,0.0
1500960,0.0,-7.424745591126468e-12,0.0
1500990,0.0,-7.424745591126468e-12,0.0
1501020,0.0,-7.424745591126468e-12,0.0
1501050,0.0,-7.424745591126468e-12,0.0
1501080,0.0,-7.424745591126468e-12,0.0
1501110,0.0,-7.424745591126468e-12,0.0
1501140,0.0,-7.424745591126468e-12,0.0
1501170,0.0,-7.424745591126468e-12,0.0
1501200,0.0,-7.424745591126468e-12,0.0
1501230,0.0,-7.424745591126468e-12,0.0
1501260,0.0,-7.424745591126468e-12,0.0
1501290,0.0,-7.424745591126468e-12,0.0
1501320,0.0,-7.424745591126468e-12,0.0
1501350,0.0,-7.424745591126468e-12,0.0
1501380,0.0,-7.424745591126468e-12,0.0
1501410,0.0,-7.424745591126468e-12,0.0
1501440,0.0,-7.424745591126468e-12,0.0
1501470,0.0,-7.424745591126468e-12,0.0
1501500,0.0,-7.424745591126468e-12,0.0
1501530,0.0,-7.424745591126468e-12,0.0
1501560,0.0,-7.424745591126468e-12,0.0
1501590,0.0,-7.424745591126468e-12,0.0
1501620,0.0,-7.424745591126468e-12,0.0
1501650,0.0,-7.424745591126468e-12,0.0
1501680,0.0,-7.424745591126468e-12,0.0
1501710,0.0,-7.424745591126468e-12,0.0
1501740,0.0,-7.424745591126468e-12,0.0
1501770,0.0,-7.424745591126468e-12,0.0
1501800,0.0,-7.424745591126468e-12,0.0
1501830,0.0,-7.424745591126468e-12,0.0
1501860,0.0,-7.424745591126468e-12,0.0
1501890,0.0,-7.424745591126468e-12,0.0
1501920,0.0,-7.424745591126468e-12,0.0
1501950,0.0,-7.424745591126468e-12,0.0
1501980,0.0,-7.424745591126468e-12,0.0
1502010,0.0,-7.424745591126468e-12,0.0
1502040,0.0,-7.424745591126468e-12,0.0
1502070,0.0,-7.424745591126468e-12,0.0
1502100,0.0,-7.424745591126468e-12,0.0
1502130,0.0,-7.424745591126468e-12,0.0
1502160,0.0,-7.424745591126468e-12,0.0
1502190,0.0,-7.424745591126468e-12,0.0
1502220,0.0,-7.424745591126468e-12,0.0
1502250,0.0,-7.424745591126468e-12,0.0
1502280,0.0,-7.424745591126468e-12,0.0
1502310,0.0,-7.424745591126468e-12,0.0
1502340,0.0,-7.424745591126468e-12,0.0
1502370,0.0,-7.424745591126468e-12,0.0
1502400,0.0,-7.424745591126468e-12,0.0
1502430,0.0,-7.424745591126468e-12,0.0
1502460,0.0,-7.424745591126468e-12,0.0
1502490,0.0,-7.424745591126468e-12,0.0
1502520,0.0,-7.424745591126468e-12,0.0
1502550,0.0,-7.424745591126468e-12,0.0
1502580,0.0,-7.424745591126468e-12,0.0
1502610,0.0,-7.424745591126468e-12,0.0
1502640,0.0,-7.424745591126468e-12,0.0
1502670,0.0,-7.424745591126468e-12,0.0
1502700,0.0,-7.424745591126468e-12,0.0
1502730,0.0,-7.424745591126468e-12,0.0
1502760,0.0,-7.424745591126468e-12,0.0
1502790,0.0,-7.424745591126468e-12,0.0
1502820,0.0,-7.424745591126468e-12,0.0
1502850,0.0,-7.424745591126468e-12,0.0
1502880,0.0,-7.424745591126468e-12,0.0
1502910,0.0,-7.424745591126468e-12,0.0
1502940,0.0,-7.424745591126468e-12,0.0
1502970,0.0,-7.424745591126468e-12,0.0
1503000,0.0,-7.424745591126468e-12,0.0
1503030,0.0,-7.424745591126468e-12,0.0
1503060,0.0,-7.424745591126468e-12,0.0
1503090,0.0,-7.424745591126468e-12,0.0
1503120,0.0,-7.424745591126468e-12,0.0
1503150,0.0,-7.424745591126468e-12,0.0
1503180,0.0,-7.424745591126468e-12,0.0
1503210,0.0,-7.424745591126468e-12,0.0
1503240,0.0,-7.424745591126468e-12,0.0
1503270,0.0,-7.424745591126468e-12,0.0
1503300,0.0,-7.424745591126468e-12,0.0
1503330,0.0,-7.424745591126468e-12,0.0
1503360,0.0,-7.424745591126468e-12,0.0
1503390,0.0,-7.424745591126468e-12,0.0
1503420,0.0,-7.424745591126468e-12,0.0
1503450,0.0,-7.424745591126468e-12,0.0
1503480,0.0,-7.424745591126468e-12,0.0
1503510,0.0,-7.424745591126468e-12,0.0
1503540,0.0,-7.424745591126468e-12,0.0
1503570,0.0,-7.424745591126468e-12,0.0
1503600,0.0,-7.424745591126468e-12,0.0
1503630,0.0,-7.424745591126468e-12,0.0
1503660,0.0,-7.424745591126468e-12,0.0
1503690,0.0,-7.424745591126468e-12,0.0
1503720,0.0,-7.424745591126468e-12,0.0
1503750,0.0,-7.424745591126468e-12,0.0
1503780,0.0,-7.424745591126468e-12,0.0
1503810,0.0,-7.424745591126468e-12,0.0
1503840,0.0,-7.424745591126468e-12,0.0
1503870,0.0,-7.424745591126468e-12,0.0
1503900,0.0,-7.424745591126468e-12,0.0
1503930,0.0,-7.424745591126468e-12,0.0
1503960,0.0,-7.424745591126468e-12,0.0
1503990,0.0,-7.424745591126468e-12,0.0
1504020,0.0,-7.424745591126468e-12,0.0
1504050,0.0,-7.424745591126468e-12,0.0
1504080,0.0,-7.424745591126468e-12,0.0
1504110,0.0,-7.424745591126468e-12,0.0
1504140,0.0,-7.424745591126468e-12,0.0
1504170,0.0,-7.424745591126468e-12,0.0
1504200,0.0,-7.424745591126468e-12,0.0
1504230,0.0,-7.424745591126468e-12,0.0
1504260,0.0,-7.424745591126468e-12,0.0
1504290,0.0,-7.424745591126468e-12,0.0
1504320,0.0,-7.424745591126468e-12,0.0
1504350,0.0,-7.424745591126468e-12,0.0
1504380,0.0,-7.424745591126468e-12,0.0
1504410,0.0,-7.424745591126468e-12,0.0
1504440,0.0,-7.424745591126468e-12,0.0
1504470,0.0,-7.424745591126468e-12,0.0
1504500,0.0,-7.424745591126468e-12,0.0
1504530,0.0,-7.424745591126468e-12,0.0
1504560,0.0,-7.424745591126468e-12,0.0
1504590,0.0,-7.424745591126468e-12,0.0
1504620,0.0,-7.424745591126468e-12,0.0
1504650,0.0,-7.424745591126468e-12,0.0
1504680,0.0,-7.424745591126468e-12,0.0
1504710,0.0,-7.424745591126468e-12,0.0
1504740,0.0,-7.424745591126468e-12,0.0
1504770,0.0,-7.424745591126468e-12,0.0
1504800,0.0,-7.424745591126468e-12,0.0
1504830,0.0,-7.424745591126468e-12,0.0
1504860,0.0,-7.424745591126468e-12,0.0
1504890,0.0,-7.424745591126468e-12,0.0
1504920,0.0,-7.424745591126468e-12,0.0
1504950,0.0,-7.424745591126468e-12,0.0
1504980,0.0,-7.424745591126468e-12,0.0
1505010,0.0,-7.424745591126468e-12,0.0
1505040,0.0,-7.424745591126468e-12,0.0
1505070,0.0,-7.424745591126468e-12,0.0
1505100,0.0,-7.424745591126468e-12,0.0
1505130,0.0,-7.424745591126468e-12,0.0
1505160,0.0,-7.424745591126468e-12,0.0
1505190,0.0,-7.424745591126468e-12,0.0
1505220,0.0,-7.424745591126468e-12,0.0
1505250,0.0,-7.424745591126468e-12,0.0
1505280,0.0,-7.424745591126468e-12,0.0
1505310,0.0,-7.424745591126468e-12,0.0
1505340,0.0,-7.424745591126468e-12,0.0
1505370,0.0,-7.424745591126468e-12,0.0
1505400,0.0,-7.424745591126468e-12,0.0
1505430,0.0,-7.424745591126468e-12,0.0
1505460,0.0,-7.424745591126468e-12,0.0
1505490,0.0,-7.424745591126468e-12,0.0
1505520,0.0,-7.424745591126468e-12,0.0
1505550,0.0,-7.424745591126468e-12,0.0
1505580,0.0,-7.424745591126468e-12,0.0
1505610,0.0,-7.424745591126468e-12,0.0
1505640,0.0,-7.424745591126468e-12,0.0
1505670,0.0,-7.424745591126468e-12,0.0
1505700,0.0,-7.424745591126468e-12,0.0
1505730,0.0,-7.424745591126468e-12,0.0
1505760,0.0,-7.424745591126468e-12,0.0
1505790,0.0,-7.424745591126468e-12,0.0
1505820,0.0,-7.424745591126468e-12,0.0
1505850,0.0,-7.424745591126468e-12,0.0
1505880,0.0,-7.424745591126468e-12,0.0
1505910,0.0,-7.424745591126468e-12,0.0
1505940,0.0,-7.424745591126468e-12,0.0
1505970,0.0,-7.424745591126468e-12,0.0
1506000,0.0,-7.424745591126468e-12,0.0
1506030,0.0,-7.424745591126468e-12,0.0
1506060,0.0,-7.424745591126468e-12,0.0
1506090,0.0,-7.424745591126468e-12,0.0
1506120,0.0,-7.424745591126468e-12,0.0
1506150,0.0,-7.424745591126468e-12,0.0
1506180,0.0,-7.424745591126468e-12,0.0
1506210,0.0,-7.424745591126468e-12,0.0
1506240,0.0,-7.424745591126468e-12,0.0
1506270,0.0,-7.424745591126468e-12,0.0
1506300,0.0,-7.424745591126468e-12,0.0
1506330,0.0,-7.424745591126468e-12,0.0
1506360,0.0,-7.424745591126468e-12,0.0
1506390,0.0,-7.424745591126468e-12,0.0
1506420,0.0,-7.424745591126468e-12,0.0
1506450,0.0,-7.424745591126468e-12,0.0
1506480,0.0,-7.424745591126468e-12,0.0
1506510,0.0,-7.424745591126468e-12,0.0
1506540,0.0,-7.424745591126468e-12,0.0
1506570,0.0,-7.424745591126468e-12,0.0
1506600,0.0,-7.424745591126468e-12,0.0
1506630,0.0,-7.424745591126468e-12,0.0
1506660,0.0,-7.424745591126468e-12,0.0
1506690,0.0,-7.424745591126468e-12,0.0
1506720,0.0,-7.424745591126468e-12,0.0
1506750,0.0,-7.424745591126468e-12,0.0
1506780,0.0,-7.424745591126468e-12,0.0
1506810,0.0,-7.424745591126468e-12,0.0
1506840,0.0,-7.424745591126468e-12,0.0
1506870,0.0,-7.424745591126468e-12,0.0
1506900,0.0,-7.424745591126468e-12,0.0
1506930,0.0,-7.424745591126468e-12,0.0
1506960,0.0,-7.424745591126468e-12,0.0
1506990,0.0,-7.424745591126468e-12,0.0
1507020,0.0,-7.424745591126468e-12,0.0
1507050,0.0,-7.424745591126468e-12,0.0
1507080,0.0,-7.424745591126468e-12,0.0
1507110,0.0,-7.424745591126468e-12,0.0
1507140,0.0,-7.424745591126468e-12,0.0
1507170,0.0,-7.424745591126468e-12,0.0
1507200,0.0,-7.424745591126468e-12,0.0
1507230,0.0,-7.424745591126468e-12,0.0
1507260,0.0,-7.424745591126468e-12,0.0
1507290,0.0,-7.424745591126468e-12,0.0
1507320,0.0,-7.424745591126468e-12,0.0
1507350,0.0,-7.424745591126468e-12,0.0
1507380,0.0,-7.424745591126468e-12,0.0
1507410,0.0,-7.424745591126468e-12,0.0
1507440,0.0,-7.424745591126468e-12,0.0
1507470,0.0,-7.424745591126468e-12,0.0
1507500,0.0,-7.424745591126468e-12,0.0
1507530,0.0,-7.424745591126468e-12,0.0
1507560,0.0,-7.424745591126468e-12,0.0
1507590,0.0,-7.424745591126468e-12,0.0
1507620,0.0,-7.424745591126468e-12,0.0
1507650,0.0,-7.424745591126468e-12,0.0
1507680,0.0,-7.424745591126468e-12,0.0
1507710,0.0,-7.424745591126468e-12,0.0
1507740,0.0,-7.424745591126468e-12,0.0
1507770,0.0,-7.424745591126468e-12,0.0
1507800,0.0,-7.424745591126468e-12,0.0
1507830,0.0,-7.424745591126468e-12,0.0
1507860,0.0,-7.424745591126468e-12,0.0
1507890,0.0,-7.424745591126468e-12,0.0
1507920,0.0,-7.424745591126468e-12,0.0
1507950,0.0,-7.424745591126468e-12,0.0
1507980,0.0,-7.424745591126468e-12,0.0
1508010,0.0,-7.424745591126468e-12,0.0
1508040,0.0,-7.424745591126468e-12,0.0
1508070,0.0,-7.424745591126468e-12,0.0
1508100,0.0,-7.424745591126468e-12,0.0
1508130,0.0,-7.424745591126468e-12,0.0
1508160,0.0,-7.424745591126468e-12,0.0
1508190,0.0,-7.424745591126468e-12,0.0
1508220,0.0,-7.424745591126468e-12,0.0
1508250,0.0,-7.424745591126468e-12,0.0
1508280,0.0,-7.424745591126468e-12,0.0
1508310,0.0,-7.424745591126468e-12,0.0
1508340,0.0,-7.424745591126468e-12,0.0
1508370,0.0,-7.424745591126468e-12,0.0
1508400,0.0,-7.424745591126468e-12,0.0
1508430,0.0,-7.424745591126468e-12,0.0
1508460,0.0,-7.424745591126468e-12,0.0
1508490,0.0,-7.424745591126468e-12,0.0
1508520,0.0,-7.424745591126468e-12,0.0
1508550,0.0,-7.424745591126468e-12,0.0
1508580,0.0,-7.424745591126468e-12,0.0
1508610,0.0,-7.424745591126468e-12,0.0
1508640,0.0,-7.424745591126468e-12,0.0
1508670,0.0,-7.424745591126468e-12,0.0
1508700,0.0,-7.424745591126468e-12,0.0
1508730,0.0,-7.424745591126468e-12,0.0
1508760,0.0,-7.424745591126468e-12,0.0
1508790,0.0,-7.424745591126468e-12,0.0
1508820,0.0,-7.424745591126468e-12,0.0
1508850,0.0,-7.424745591126468e-12,0.0
1508880,0.0,-7.424745591126468e-12,0.0
1508910,0.0,-7.424745591126468e-12,0.0
1508940,0.0,-7.424745591126468e-12,0.0
1508970,0.0,-7.424745591126468e-12,0.0
1509000,0.0,-7.424745591126468e-12,0.0
1509030,0.0,-7.424745591126468e-12,0.0
1509060,0.0,-7.424745591126468e-12,0.0
1509090,0.0,-7.424745591126468e-12,0.0
1509120,0.0,-7.424745591126468e-12,0.0
1509150,0.0,-7.424745591126468e-12,0.0
1509180,0.0,-7.424745591126468e-12,0.0
1509210,0.0,-7.424745591126468e-12,0.0
1509240,0.0,-7.424745591126468e-12,0.0
1509270,0.0,-7.424745591126468e-12,0.0
1509300,0.0,-7.424745591126468e-12,0.0
1509330,0.0,-7.424745591126468e-12,0.0
1509360,0.0,-7.424745591126468e-12,0.0
1509390,0.0,-7.424745591126468e-12,0.0
1509420,0.0,-7.424745591126468e-12,0.0
1509450,0.0,-7.424745591126468e-12,0.0
1509480,0.0,-7.424745591126468e-12,0.0
1509510,0.0,-7.424745591126468e-12,0.0
1509540,0.0,-7.424745591126468e-12,0.0
1509570,0.0,-7.424745591126468e-12,0.0
1509600,0.0,-7.424745591126468e-12,0.0
1509630,0.0,-7.424745591126468e-12,0.0
1509660,0.0,-7.424745591126468e-12,0.0
1509690,0.0,-7.424745591126468e-12,0.0
1509720,0.0,-7.424745591126468e-12,0.0
1509750,0.0,-7.424745591126468e-12,0.0
1509780,0.0,-7.424745591126468e-12,0.0
1509810,0.0,-7.424745591126468e-12,0.0
1509840,0.0,-7.424745591126468e-12,0.0
1509870,0.0,-7.424745591126468e-12,0.0
1509900,0.0,-7.424745591126468e-12,0.0
1509930,0.0,-7.424745591126468e-12,0.0
1509960,0.0,-7.424745591126468e-12,0.0
1509990,0.0,-7.424745591126468e-12,0.0
1510020,0.0,-7.424745591126468e-12,0.0
1510050,0.0,-7.424745591126468e-12,0.0
1510080,0.0,-7.424745591126468e-12,0.0
1510110,0.0,-7.424745591126468e-12,0.0
1510140,0.0,-7.424745591126468e-12,0.0
1510170,0.0,-7.424745591126468e-12,0.0
1510200,0.0,-7.424745591126468e-12,0.0
1510230,0.0,-7.424745591126468e-12,0.0
1510260,0.0,-7.424745591126468e-12,0.0
1510290,0.0,-7.424745591126468e-12,0.0
1510320,0.0,-7.424745591126468e-12,0.0
1510350,0.0,-7.424745591126468e-12,0.0
1510380,0.0,-7.424745591126468e-12,0.0
1510410,0.0,-7.424745591126468e-12,0.0
1510440,0.0,-7.424745591126468e-12,0.0
1510470,0.0,-7.424745591126468e-12,0.0
1510500,0.0,-7.424745591126468e-12,0.0
1510530,0.0,-7.424745591126468e-12,0.0
1510560,0.0,-7.424745591126468e-12,0.0
1510590,0.0,-7.424745591126468e-12,0.0
1510620,0.0,-7.424745591126468e-12,0.0
1510650,0.0,-7.424745591126468e-12,0.0
1510680,0.0,-7.424745591126468e-12,0.0
1510710,0.0,-7.424745591126468e-12,0.0
1510740,0.0,-7.424745591126468e-12,0.0
1510770,0.0,-7.424745591126468e-12,0.0
1510800,0.0,-7.424745591126468e-12,0.0
1510830,0.0,-7.424745591126468e-12,0.0
1510860,0.0,-7.424745591126468e-12,0.0
1510890,0.0,-7.424745591126468e-12,0.0
1510920,0.0,-7.424745591126468e-12,0.0
1510950,0.0,-7.424745591126468e-12,0.0
1510980,0.0,-7.424745591126468e-12,0.0
1511010,0.0,-7.424745591126468e-12,0.0
1511040,0.0,-7.424745591126468e-12,0.0
1511070,0.0,-7.424745591126468e-12,0.0
1511100,0.0,-7.424745591126468e-12,0.0
1511130,0.0,-7.424745591126468e-12,0.0
1511160,0.0,-7.424745591126468e-12,0.0
1511190,0.0,-7.424745591126468e-12,0.0
1511220,0.0,-7.424745591126468e-12,0.0
1511250,0.0,-7.424745591126468e-12,0.0
1511280,0.0,-7.424745591126468e-12,0.0
1511310,0.0,-7.424745591126468e-12,0.0
1511340,0.0,-7.424745591126468e-12,0.0
1511370,0.0,-7.424745591126468e-12,0.0
1511400,0.0,-7.424745591126468e-12,0.0
1511430,0.0,-7.424745591126468e-12,0.0
1511460,0.0,-7.424745591126468e-12,0.0
1511490,0.0,-7.424745591126468e-12,0.0
1511520,0.0,-7.424745591126468e-12,0.0
1511550,0.0,-7.424745591126468e-12,0.0
1511580,0.0,-7.424745591126468e-12,0.0
1511610,0.0,-7.424745591126468e-12,0.0
1511640,0.0,-7.424745591126468e-12,0.0
1511670,0.0,-7.424745591126468e-12,0.0
1511700,0.0,-7.424745591126468e-12,0.0
1511730,0.0,-7.424745591126468e-12,0.0
1511760,0.0,-7.424745591126468e-12,0.0
1511790,0.0,-7.424745591126468e-12,0.0
1511820,0.0,-7.424745591126468e-12,0.0
1511850,0.0,-7.424745591126468e-12,0.0
1511880,0.0,-7.424745591126468e-12,0.0
1511910,0.0,-7.424745591126468e-12,0.0
1511940,0.0,-7.424745591126468e-12,0.0
1511970,0.0,-7.424745591126468e-12,0.0
1512000,0.0,-7.424745591126468e-12,0.0
1512030,0.0,-7.424745591126468e-12,0.0
1512060,0.0,-7.424745591126468e-12,0.0
1512090,0.0,-7.424745591126468e-12,0.0
1512120,0.0,-7.424745591126468e-12,0.0
1512150,0.0,-7.424745591126468e-12,0.0
1512180,0.0,-7.424745591126468e-12,0.0
1512210,0.0,-7.424745591126468e-12,0.0
1512240,0.0,-7.424745591126468e-12,0.0
1512270,0.0,-7.424745591126468e-12,0.0
