time,con_oveTSetHea_u,con_oveTSetCoo_u,zon_reaTRooAir_y
28991190,294.15,297.15,294.18103631696675
28991220,294.15,297.15,294.1815544889239
28991250,294.15,297.15,294.1820885134721
28991280,294.15,297.15,294.1826124673746
28991310,294.15,297.15,294.1831056103703
28991340,294.15,297.15,294.18355423949293
28991370,294.15,297.15,294.18394982332046
28991400,294.15,297.15,294.1842882986278
28991430,294.15,297.15,294.1845678530574
28991460,294.15,297.15,294.18478874100185
28991490,294.15,297.15,294.1849531617017
28991520,294.15,297.15,294.1850646863331
28991550,294.15,297.15,294.1851277797292
28991580,294.15,297.15,294.1851474400536
28991610,294.15,297.15,294.185128926988
28991640,294.15,297.15,294.1850775509728
28991670,294.15,297.15,294.18499850815795
28991700,294.15,297.15,294.18489675353334
28991730,294.15,297.15,294.1847769074965
28991760,294.15,297.15,294.1846431915298
28991790,294.15,297.15,294.18449938858447
28991820,294.15,297.15,294.18434882388385
28991850,294.15,297.15,294.1841943621812
28991880,294.15,297.15,294.18403841793076
28991910,294.15,297.15,294.1838829752659
28991940,294.15,297.15,294.18372961509544
28991970,294.15,297.15,294.1835795470181
28992000,294.15,297.15,294.1834336441135
28992030,294.15,297.15,294.183292478999
28992060,294.15,297.15,294.1831563598355
28992090,294.15,297.15,294.1830253652313
28992120,294.15,297.15,294.1828993772215
28992150,294.15,297.15,294.18277811169384
28992180,294.15,297.15,294.18266114579535
28992210,294.15,297.15,294.18254794197856
28992240,294.15,297.15,294.18245024155385
28992270,294.15,297.15,294.1824600852211
28992300,294.15,297.15,294.18263927951506
28992330,294.15,297.15,294.1829309378537
28992360,294.15,297.15,294.18328621832535
28992390,294.15,297.15,294.18366888281565
28992420,294.15,297.15,294.18404868386375
28992450,294.15,297.15,294.1844034204427
28992480,294.15,297.15,294.18471431033646
28992510,294.15,297.15,294.1849674113981
28992540,294.15,297.15,294.18515264660596
28992570,294.15,297.15,294.18526153322284
28992600,294.15,297.15,294.18528550946434
28992630,294.15,297.15,294.18521123688487
28992660,294.15,297.15,294.1850171857091
28992690,294.15,297.15,294.18471202763254
28992720,294.15,297.15,294.18433026819264
28992750,294.15,297.15,294.18390926113466
28992780,294.15,297.15,294.1834757514418
28992810,294.15,297.15,294.1830464693368
28992840,294.15,297.15,294.18263330172675
28992870,294.15,297.15,294.18224612403924
28992900,294.15,297.15,294.1818928873695
28992930,294.15,297.15,294.18157908328834
28992960,294.15,297.15,294.1813077778296
28992990,294.15,297.15,294.18108010524656
28993020,294.15,297.15,294.1808957801391
28993050,294.15,297.15,294.18075344230306
28993080,294.15,297.15,294.1806508827101
28993110,294.15,297.15,294.18058523738307
28993140,294.15,297.15,294.180553180138
28993170,294.15,297.15,294.18055110252635
28993200,294.15,297.15,294.1805752654588
28993230,294.15,297.15,294.1806219198271
28993260,294.15,297.15,294.18068740161334
28993290,294.15,297.15,294.18076820687384
28993320,294.15,297.15,294.18086104927363
28993350,294.15,297.15,294.1809629015693
28993380,294.15,297.15,294.1810710226479
28993410,294.15,297.15,294.18118297218496
28993440,294.15,297.15,294.18129661506157
28993470,294.15,297.15,294.18141011747997
28993500,294.15,297.15,294.181521936463
28993530,294.15,297.15,294.18163080423074
28993560,294.15,297.15,294.18173570879384
28993590,294.15,297.15,294.18183587195506
28993620,294.15,297.15,294.1819307257466
28993650,294.15,297.15,294.1820198881717
28993680,294.15,297.15,294.1821031389646
28993710,294.15,297.15,294.182180395948
28993740,294.15,297.15,294.18225169244204
28993770,294.15,297.15,294.18231715606646
28993800,294.15,297.15,294.18237698918267
28993830,294.15,297.15,294.1824314511334
28993860,294.15,297.15,294.1824810979178
28993890,294.15,297.15,294.1825477360402
28993920,294.15,297.15,294.1826962219419
28993950,294.15,297.15,294.1829096242391
28993980,294.15,297.15,294.18316920580696
28994010,294.15,297.15,294.1834548829442
28994040,294.15,297.15,294.1837523923454
28994070,294.15,297.15,294.18405346791445
28994100,294.15,297.15,294.1843456720002
28994130,294.15,297.15,294.1846231202211
28994160,294.15,297.15,294.18488059952654
28994190,294.15,297.15,294.18511412029363
28994220,294.15,297.15,294.18532091593175
28994250,294.15,297.15,294.185499322762
28994280,294.15,297.15,294.1856486277342
28994310,294.15,297.15,294.18576891432116
28994340,294.15,297.15,294.1858609169466
28994370,294.15,297.15,294.18592588740034
28994400,294.15,297.15,294.1859654743022
28994430,294.15,297.15,294.1859816092724
28994460,294.15,297.15,294.18597640384496
28994490,294.15,297.15,294.1859520653081
28994520,294.15,297.15,294.18591082859365
28994550,294.15,297.15,294.1858549021201
28994580,294.15,297.15,294.18578642478604
28994610,294.15,297.15,294.1857074323973
28994640,294.15,297.15,294.1856198322987
28994670,294.15,297.15,294.18552538519054
28994700,294.15,297.15,294.18542569320255
28994730,294.15,297.15,294.18532219335896
28994760,294.15,297.15,294.1852161556173
28994790,294.15,297.15,294.1851086847183
28994820,294.15,297.15,294.1850007251401
28994850,294.15,297.15,294.184893068512
28994880,294.15,297.15,294.1847863629042
28994910,294.15,297.15,294.18468112347733
28994940,294.15,297.15,294.1845777440346
28994970,294.15,297.15,294.1844765090829
28995000,294.15,297.15,294.18437760606776
28995030,294.15,297.15,294.18428113750093
28995060,294.15,297.15,294.18418713275076
28995090,294.15,297.15,294.1840955593126
28995120,294.15,297.15,294.18400633341776
28995150,294.15,297.15,294.1839193298778
28995180,294.15,297.15,294.1838343910936
28995210,294.15,297.15,294.1837513351874
28995240,294.15,297.15,294.1836699632401
28995270,294.15,297.15,294.1835900656374
28995300,294.15,297.15,294.1835114278894
28995330,294.15,297.15,294.18343383378726
28995360,294.15,297.15,294.18335707173554
28995390,294.15,297.15,294.18328093908934
28995420,294.15,297.15,294.1832052450301
28995450,294.15,297.15,294.1831298121103
28995480,294.15,297.15,294.18305447691137
28995510,294.15,297.15,294.18297909011653
28995540,294.15,297.15,294.18290351616736
28995570,294.15,297.15,294.1828275090803
28995600,294.15,297.15,294.18275082195765
28995630,294.15,297.15,294.1826733608124
28995660,294.15,297.15,294.1825951239797
28995690,294.15,297.15,294.18251613677205
28995720,294.15,297.15,294.182436435244
28995750,294.15,297.15,294.1823560429421
28995780,294.15,297.15,294.1822749644356
28995810,294.15,297.15,294.18219318522154
28995840,294.15,297.15,294.1821106730472
28995870,294.15,297.15,294.18202737922235
28995900,294.15,297.15,294.1819432395484
28995930,294.15,297.15,294.1818581748067
28995960,294.15,297.15,294.18177209082563
28995990,294.15,297.15,294.1816848781422
28996020,294.15,297.15,294.1815964112518
28996050,294.15,297.15,294.18150654741453
28996080,294.15,297.15,294.1814151249565
28996110,294.15,297.15,294.18132196097287
28996140,294.15,297.15,294.1812268482971
28996170,294.15,297.15,294.18112955154515
28996200,294.15,297.15,294.18102980196136
28996230,294.15,297.15,294.18092724373435
28996260,294.15,297.15,294.18082135984
28996290,294.15,297.15,294.1807114407559
28996320,294.15,297.15,294.18059657718834
28996350,294.15,297.15,294.18047566103246
28996380,294.15,297.15,294.1803473789663
28996410,294.15,297.15,294.1802101865572
28996440,294.15,297.15,294.18006221249874
28996470,294.15,297.15,294.1799012545821
28996500,294.15,297.15,294.1797242499426
28996530,294.15,297.15,294.17952672958967
28996560,294.15,297.15,294.17930342208325
28996590,294.15,297.15,294.1790818699337
28996620,294.15,297.15,294.17888539064165
28996650,294.15,297.15,294.1787291792798
28996680,294.15,297.15,294.17862164791035
28996710,294.15,297.15,294.1785662430601
28996740,294.15,297.15,294.17856451456674
28996770,294.15,297.15,294.17861485490516
28996800,294.15,297.15,294.17871430631004
28996830,294.15,297.15,294.17885878846045
28996860,294.15,297.15,294.17904282776846
28996890,294.15,297.15,294.1792611182841
28996920,294.15,297.15,294.1795095028484
28996950,294.15,297.15,294.1797816061047
28996980,294.15,297.15,294.1800719047184
28997010,294.15,297.15,294.1803751605236
28997040,294.15,297.15,294.1806864420387
28997070,294.15,297.15,294.18100114648325
28997100,294.15,297.15,294.18131506978017
28997130,294.15,297.15,294.1816244099567
28997160,294.15,297.15,294.1819257817758
28997190,294.15,297.15,294.18221621492813
28997220,294.15,297.15,294.18249314999537
28997250,294.15,297.15,294.18275442582063
28997280,294.15,297.15,294.18299826171585
28997310,294.15,297.15,294.1832232345188
28997340,294.15,297.15,294.1834282524951
28997370,294.15,297.15,294.1836125271707
28997400,294.15,297.15,294.1837755442067
28997430,294.15,297.15,294.1839170339987
28997460,294.15,297.15,294.1840369425429
28997490,294.15,297.15,294.18413540299
28997520,294.15,297.15,294.18421270826803
28997550,294.15,297.15,294.18426928657243
28997580,294.15,297.15,294.1843056737291
28997610,294.15,297.15,294.1843224917035
28997640,294.15,297.15,294.18432042910473
28997670,294.15,297.15,294.18430022264977
28997700,294.15,297.15,294.1842626400838
28997730,294.15,297.15,294.18420846510156
28997760,294.15,297.15,294.184138484356
28997790,294.15,297.15,294.184053476364
28997820,294.15,297.15,294.18395420210226
28997850,294.15,297.15,294.18384139715613
28997880,294.15,297.15,294.1837157653223
28997910,294.15,297.15,294.1835779735616
28997940,294.15,297.15,294.1834286481833
28997970,294.15,297.15,294.1832683721308
28998000,294.15,297.15,294.18309768324514
28998030,294.15,297.15,294.18291670488577
28998060,294.15,297.15,294.18272483992337
28998090,294.15,297.15,294.1825210920144
28998120,294.15,297.15,294.1823044875501
28998150,294.15,297.15,294.18207425459025
28998180,294.15,297.15,294.1818297909473
28998210,294.15,297.15,294.1815705983928
28998240,294.15,297.15,294.1812962557333
28998270,294.15,297.15,294.1810064216852
28998300,294.15,297.15,294.1807008403134
28998330,294.15,297.15,294.1803793378283
28998360,294.15,297.15,294.1800418137591
28998390,294.15,297.15,294.17968823188033
28998420,294.15,297.15,294.179318612932
28998450,294.15,297.15,294.17893302858255
28998480,294.15,297.15,294.1785315957278
28998510,294.15,297.15,294.1781144708447
28998540,294.15,297.15,294.17768184457185
28998570,294.15,297.15,294.17723393672105
28998600,294.15,297.15,294.1767709917869
28998630,294.15,297.15,294.17629327492614
28998660,294.15,297.15,294.1758010683717
28998690,294.15,297.15,294.1752946682635
28998720,294.15,297.15,294.17477438188996
28998750,294.15,297.15,294.1742261820044
28998780,294.15,297.15,294.17360040510926
28998810,294.15,297.15,294.1728927428795
28998840,294.15,297.15,294.1721209524182
28998870,294.15,297.15,294.17129713363124
28998900,294.15,297.15,294.1704320596621
28998930,294.15,297.15,294.16953441054727
28998960,294.15,297.15,294.16861149243897
28998990,294.15,297.15,294.16767030295165
28999020,294.15,297.15,294.1667166417296
28999050,294.15,297.15,294.1657555087412
28999080,294.15,297.15,294.16479122105665
28999110,294.15,297.15,294.16382755632696
28999140,294.15,297.15,294.1628677757842
28999170,294.15,297.15,294.1619146302315
28999200,294.15,297.15,294.16097040025636
28999230,294.15,297.15,294.1600369527539
28999260,294.15,297.15,294.15911579045576
28999290,294.15,297.15,294.1582080901447
28999320,294.15,297.15,294.15731473583793
28999350,294.15,297.15,294.1564363516462
28999380,294.15,297.15,294.15557333442064
28999410,294.15,297.15,294.154725884591
28999440,294.15,297.15,294.1538940357131
28999470,294.15,297.15,294.153077683972
28999500,294.15,297.15,294.15227661534476
28999530,294.15,297.15,294.15149052799035
28999560,294.15,297.15,294.1507190505519
28999590,294.15,297.15,294.14996175809756
28999620,294.15,297.15,294.14921818686685
28999650,294.15,297.15,294.1484878479429
28999680,294.15,297.15,294.14777023960966
28999710,294.15,297.15,294.14706485816134
28999740,294.15,297.15,294.1463712071848
28999770,294.15,297.15,294.14568880548916
28999800,294.15,297.15,294.14501719384276
28999830,294.15,297.15,294.1443558960973
28999860,294.15,297.15,294.14370430479306
28999890,294.15,297.15,294.1430615703588
28999920,294.15,297.15,294.14242658187516
28999950,294.15,297.15,294.1417980339801
28999980,294.15,297.15,294.1411745177859
29000010,294.15,297.15,294.1405545887586
29000040,294.15,297.15,294.1399368058477
29000070,294.15,297.15,294.1393197578474
29000100,294.15,297.15,294.1387020894334
29000130,294.15,297.15,294.13808252830046
29000160,294.15,297.15,294.1374599096126
29000190,294.15,297.15,294.1368331952207
29000220,294.15,297.15,294.1362014878381
29000250,294.15,297.15,294.1355640414854
29000280,294.15,297.15,294.1349202691153
29000310,294.15,297.15,294.1342697476788
29000340,294.15,297.15,294.1336122206551
29000370,294.15,297.15,294.1329475981666
29000400,294.15,297.15,294.1322759549236
29000430,294.15,297.15,294.13159752627854
29000460,294.15,297.15,294.130912702628
29000490,294.15,297.15,294.1302220223642
29000520,294.15,297.15,294.1295261635602
29000550,294.15,297.15,294.1288259345687
29000580,294.15,297.15,294.12812226371193
29000610,294.15,297.15,294.1274161882309
29000640,294.15,297.15,294.1267088426518
29000670,294.15,297.15,294.1260014467201
29000700,294.15,297.15,294.125295293045
29000730,294.15,297.15,294.12458442104816
29000760,294.15,297.15,294.1238202007123
29000790,294.15,297.15,294.1229516390942
29000820,294.15,297.15,294.12199976251685
29000850,294.15,297.15,294.1209885209832
29000880,294.15,297.15,294.1199368449055
29000910,294.15,297.15,294.11886196939173
29000940,294.15,297.15,294.1177791336008
29000970,294.15,297.15,294.11670123960863
29001000,294.15,297.15,294.1156398752921
29001030,294.15,297.15,294.11460532889924
29001060,294.15,297.15,294.11360646414
29001090,294.15,297.15,294.1126508489652
29001120,294.15,297.15,294.1117448635521
29001150,294.15,297.15,294.11089378023144
29001180,294.15,297.15,294.110101829387
29001210,294.15,297.15,294.1093722624686
29001240,294.15,297.15,294.1087074166846
29001270,294.15,297.15,294.1081087820777
29001300,294.15,297.15,294.10757707041057
29001330,294.15,297.15,294.10711228516976
29001360,294.15,297.15,294.10671379210913
29001390,294.15,297.15,294.10638038982086
29001420,294.15,297.15,294.1061103798196
29001450,294.15,297.15,294.10590166687825
29001480,294.15,297.15,294.105751932053
29001510,294.15,297.15,294.1056587251702
29001540,294.15,297.15,294.10561941523395
29001570,294.15,297.15,294.1056310585686
29001600,294.15,297.15,294.1056902712517
29001630,294.15,297.15,294.1057929906794
29001660,294.15,297.15,294.10593437968527
29001690,294.15,297.15,294.1061090488949
29001720,294.15,297.15,294.1063113056915
29001750,294.15,297.15,294.10653538345315
29001780,294.15,297.15,294.10677566708955
29001810,294.15,297.15,294.10702692465503
29001840,294.15,297.15,294.1072845405415
29001870,294.15,297.15,294.1075447377898
29001900,294.15,297.15,294.10780463309237
29001930,294.15,297.15,294.10806210468684
29001960,294.15,297.15,294.10831561157994
29001990,294.15,297.15,294.10856149952525
29002020,294.15,297.15,294.10877572311983
29002050,294.15,297.15,294.1089230893713
29002080,294.15,297.15,294.109010094331
29002110,294.15,297.15,294.10905331188314
29002140,294.15,297.15,294.1090658294592
29002170,294.15,297.15,294.1090614846563
29002200,294.15,297.15,294.1090492554035
29002230,294.15,297.15,294.1090370826209
29002260,294.15,297.15,294.10903357347536
29002290,294.15,297.15,294.10904523597367
29002320,294.15,297.15,294.1090775729623
29002350,294.15,297.15,294.10913497616605
29002380,294.15,297.15,294.1092208847745
29002410,294.15,297.15,294.1093378933254
29002440,294.15,297.15,294.10948783210563
29002470,294.15,297.15,294.1096718402609
29002500,294.15,297.15,294.10989043969835
29002530,294.15,297.15,294.1101436105886
29002560,294.15,297.15,294.11043086696316
29002590,294.15,297.15,294.11075133088843
29002620,294.15,297.15,294.1111038041889
29002650,294.15,297.15,294.11148683707387
29002680,294.15,297.15,294.1118987932401
29002710,294.15,297.15,294.1123379111732
29002740,294.15,297.15,294.11280236152163
29002770,294.15,297.15,294.1132903006008
29002800,294.15,297.15,294.1137985685906
29002830,294.15,297.15,294.1143181495153
